N_07-16-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
13,13:44:51.429,35390,37121,36790,36157,36280,962,1012,1007,1000,998,2493,1541,1677,1673,1714,1540,503,507,501,419,569,498,528,460,40.0
14,13:44:55.622,35413,37194,36509,36520,36293,962,1011,1002,999,996,2493,1543,1674,1673,1716,1541,501,509,500,421,570,470,529,461,40.0
15,13:44:59.855,35589,37195,36614,36652,36423,962,1011,1004,1001,998,2494,1541,1676,1672,1714,1543,502,508,500,420,570,511,525,461,40.0
16,13:45:04.149,35472,37338,36592,36048,36150,964,1013,1006,1000,997,2496,1541,1675,1672,1717,1542,504,509,503,422,569,472,525,464,40.0
17,13:45:08.130,35481,37200,36658,36316,36357,962,1010,1003,1001,997,2496,1542,1674,1671,1716,1535,501,507,499,420,569,471,526,464,40.0
18,13:45:12.216,35551,37140,36757,36435,36312,963,1012,1005,1000,995,2496,1541,1675,1674,1716,1537,504,507,501,416,566,467,528,464,40.0
19,13:45:16.449,35476,37154,36905,36096,36293,962,1011,1004,1004,997,2494,1541,1677,1674,1712,1538,504,507,503,420,570,470,529,465,41.0
20,13:45:23.641,35525,37116,36938,36416,36444,962,1012,1003,1001,996,2493,1542,1676,1672,1714,1539,506,507,501,423,558,467,527,464,41.0
21,13:45:33.920,35350,37182,37225,36584,36203,961,1012,1006,999,998,2493,1541,1677,1674,1714,1541,505,507,500,417,514,472,530,462,40.0
22,13:45:41.985,35569,37002,36784,36419,36341,961,1012,1005,1001,1000,2492,1539,1677,1672,1711,1540,505,508,502,418,554,466,531,464,40.0
23,13:45:46.769,35451,37170,36781,36529,36406,961,1012,1005,1001,996,2496,1541,1676,1673,1713,1537,506,506,500,417,567,469,529,464,41.0
24,13:45:51.155,35534,37019,37075,36115,36260,962,1011,1003,999,995,2496,1542,1676,1672,1714,1541,505,508,500,419,567,470,527,463,41.0
25,13:45:55.470,35432,37226,37124,36472,36336,962,1012,1004,1001,997,2495,1545,1675,1671,1713,1539,502,508,500,420,567,471,528,461,41.0
26,13:45:59.708,35380,37191,36965,36489,36396,961,1011,1006,1002,996,2494,1543,1676,1672,1714,1540,506,508,500,418,567,467,527,461,41.0
27,13:46:03.964,35482,37229,36981,36463,36303,962,1013,1005,1001,997,2496,1539,1676,1672,1713,1538,505,508,501,418,568,470,529,461,41.0
28,13:46:07.869,35575,37021,36974,36117,36304,961,1012,1005,1001,999,2493,1539,1676,1674,1711,1539,504,508,500,418,568,468,532,461,41.0
29,13:46:12.371,35626,36918,37077,36393,36250,963,1013,1005,1000,997,2497,1542,1676,1673,1713,1541,507,508,503,419,568,502,529,463,41.0
30,13:46:16.874,35460,36978,36991,36472,36299,962,1013,1003,1002,995,2496,1542,1677,1675,1715,1542,504,507,500,419,567,468,525,461,41.0
31,13:46:26.691,35825,37105,36718,36499,36351,961,1012,1006,1002,997,2494,1540,1675,1672,1712,1539,503,507,503,417,509,499,526,463,41.0
32,13:46:33.593,35484,37025,36394,36612,36275,962,1011,1002,999,998,2494,1542,1676,1672,1714,1540,505,507,502,420,515,469,529,461,41.0
33,13:46:37.569,35588,37297,36531,36365,36274,961,1014,1003,1000,996,2496,1543,1676,1673,1715,1537,505,507,502,419,569,469,529,463,41.0
34,13:46:41.833,35435,37033,36529,36289,36440,960,1012,1003,1001,995,2496,1541,1675,1674,1716,1540,505,506,500,417,568,510,530,460,41.0
35,13:46:46.371,35402,37047,36497,36338,36254,960,1012,1003,998,995,2493,1543,1674,1674,1712,1536,503,507,501,422,570,470,527,464,41.0
36,13:46:51.114,35453,37156,36631,36347,36267,961,1010,1005,1000,996,2493,1539,1676,1671,1714,1538,504,507,500,422,567,470,528,462,41.0
37,13:46:55.544,35432,37107,36557,36310,36416,962,1013,1003,999,998,2494,1541,1675,1671,1714,1536,504,508,503,417,570,472,528,461,41.0
38,13:47:00.436,35467,37226,36686,36375,36341,961,1012,1004,1000,996,2493,1545,1673,1674,1716,1536,504,507,501,419,571,501,532,463,41.0
39,13:47:04.691,35477,37349,36718,36403,36149,962,1012,1005,998,998,2494,1540,1675,1672,1716,1538,504,506,501,419,568,468,528,460,41.0
40,13:47:11.590,35603,37119,36687,36213,36407,962,1011,1003,1000,998,2493,1541,1673,1675,1715,1538,504,508,500,417,556,466,526,460,41.0
41,13:47:18.336,35466,37050,36655,36629,36305,962,1010,1003,1000,998,2496,1545,1676,1672,1714,1539,504,505,499,418,569,465,526,462,41.0
42,13:47:25.363,35524,37302,36457,36401,36335,962,1012,1002,1002,998,2494,1542,1674,1672,1712,1540,504,508,499,418,560,467,525,461,41.0
43,13:47:29.410,35521,37263,36487,36332,36422,962,1012,1004,1000,997,2495,1544,1676,1673,1714,1542,502,508,500,420,569,470,529,463,41.0
44,13:47:33.509,35491,37426,36604,36117,36325,962,1012,1004,1000,996,2495,1541,1676,1673,1715,1537,506,507,502,421,569,469,531,465,41.0
45,13:47:37.750,35482,37225,36609,36298,36315,963,1012,1004,1001,994,2492,1544,1678,1672,1715,1539,505,507,501,420,571,511,531,461,41.0
46,13:47:42.760,35334,37343,36481,36142,36344,962,1012,1004,1003,996,2494,1542,1675,1670,1714,1537,505,508,502,417,568,466,526,464,41.0
47,13:47:47.586,35616,37373,36580,36287,36362,962,1012,1006,1000,995,2496,1544,1676,1672,1713,1540,504,506,502,419,570,470,529,463,41.0
48,13:47:52.471,35475,37282,36694,36358,36465,962,1012,1003,1002,996,2492,1541,1676,1672,1715,1540,504,509,500,422,567,510,526,463,41.0
49,13:47:56.813,35430,37447,36671,36385,36357,962,1012,1006,999,996,2496,1539,1675,1672,1714,1543,504,508,502,417,570,512,524,462,41.0
50,13:48:01.439,35439,37455,36568,36295,36564,961,1011,1002,999,997,2495,1541,1675,1672,1714,1540,506,508,501,416,567,465,529,462,41.0
51,13:48:11.328,35382,36942,36602,36648,36298,961,1014,1006,999,997,2494,1542,1676,1673,1712,1538,504,508,500,420,530,469,526,461,41.0
52,13:48:18.319,35340,37321,36590,36372,36452,962,1013,1004,1000,998,2496,1539,1677,1673,1713,1540,506,506,501,417,556,468,524,463,41.0
53,13:48:22.545,35502,37383,36450,36238,36350,962,1012,1005,999,999,2495,1543,1675,1674,1715,1537,503,509,501,419,567,512,527,462,41.0
54,13:48:26.849,35532,37213,36436,36494,36425,961,1012,1003,1000,997,2494,1540,1676,1674,1714,1539,507,507,501,418,567,468,527,461,41.0
55,13:48:30.729,35586,37254,36496,36291,36543,962,1013,1002,998,996,2494,1542,1676,1673,1715,1539,505,509,503,420,567,468,526,462,41.0
56,13:48:34.729,35596,37191,36569,36362,36264,962,1012,1005,999,997,2494,1542,1675,1673,1714,1538,506,506,501,418,567,511,529,463,41.0
57,13:48:38.771,35519,37163,36500,36251,36443,964,1010,1005,999,998,2493,1542,1677,1672,1715,1539,505,507,502,419,566,506,529,464,41.0
58,13:48:42.851,35564,37308,36532,36568,36327,962,1013,1003,998,995,2495,1544,1676,1673,1716,1538,503,506,502,419,566,510,532,462,41.0
59,13:48:47.110,35447,37113,36694,36290,36394,961,1010,1004,999,997,2493,1539,1676,1673,1713,1540,503,506,502,417,567,469,525,462,41.0
60,13:48:51.267,35236,37278,36684,36358,36483,962,1010,1003,1000,996,2494,1540,1674,1673,1713,1539,507,507,502,418,571,470,530,462,41.0
61,13:48:58.046,35315,37041,36629,36568,36351,962,1013,1004,1000,997,2494,1541,1676,1674,1715,1542,502,507,503,420,569,468,529,462,41.0
62,13:49:01.989,35511,36993,36540,36383,36395,963,1012,1003,1002,1000,2494,1545,1675,1674,1714,1540,504,507,503,416,567,465,529,460,41.0
63,13:49:06.167,35403,37223,36769,36256,36359,961,1014,1003,1001,999,2492,1541,1675,1674,1716,1537,503,506,500,419,568,470,527,460,41.0
64,13:49:10.286,35543,37394,36394,36502,36467,961,1014,1004,1002,996,2495,1542,1675,1673,1713,1540,504,507,501,418,567,510,529,463,41.0
65,13:49:14.297,35373,37453,36648,36388,36184,962,1013,1004,1000,995,2493,1538,1675,1673,1714,1538,505,506,501,418,571,468,525,466,41.0
66,13:49:21.090,35428,37302,36355,36446,36410,961,1013,1002,999,995,2497,1539,1674,1672,1713,1540,501,508,499,418,553,467,532,462,41.0
67,13:49:25.066,35566,37428,36352,36483,36232,962,1014,1006,1004,998,2494,1540,1676,1672,1715,1540,502,507,503,418,568,465,530,461,41.0
68,13:49:28.910,35532,37442,36426,36257,36299,961,1012,1005,999,997,2494,1539,1675,1675,1715,1538,508,508,499,419,567,466,531,466,41.0
69,13:49:32.989,35502,37418,36440,36349,36333,962,1012,1002,1000,996,2493,1541,1675,1671,1715,1537,503,508,502,418,569,468,530,461,41.0
70,13:49:37.067,35640,37306,36499,36150,36477,961,1012,1003,1001,996,2495,1542,1676,1672,1714,1539,504,508,502,420,569,471,529,463,41.0
71,13:49:44.348,35485,37010,36646,36440,36356,961,1013,1007,999,995,2493,1545,1674,1673,1714,1535,503,506,502,419,597,513,526,464,41.0
72,13:49:51.294,35350,37399,36508,36358,36382,962,1011,1005,999,997,2493,1545,1678,1671,1713,1536,506,506,501,417,514,470,530,463,41.0
73,13:49:55.347,35355,37293,36427,36568,36462,962,1012,1003,1001,998,2493,1543,1677,1670,1715,1539,501,507,501,420,568,469,527,461,41.0
74,13:49:59.228,35362,37213,36624,36220,36342,961,1012,1003,1001,996,2495,1543,1675,1672,1714,1539,502,507,500,420,568,471,529,464,41.0
75,13:50:06.318,35383,36997,36420,36280,36389,962,1012,1002,999,997,2494,1545,1676,1673,1714,1538,507,508,502,420,553,510,530,461,41.0
76,13:50:13.057,35451,37351,36404,36309,36367,962,1012,1006,1000,996,2494,1540,1675,1671,1715,1539,503,508,499,420,528,469,527,464,41.0
77,13:50:17.090,35376,37606,36552,36398,36408,963,1012,1002,999,997,2495,1542,1675,1671,1715,1481,503,506,502,418,570,465,526,463,41.0
78,13:50:23.829,35443,37411,36523,36447,36242,962,1012,1003,999,996,2493,1542,1676,1676,1716,1542,505,506,503,421,553,493,528,460,41.0
79,13:50:27.769,35406,37483,36509,36342,36504,962,1014,1004,1002,996,2493,1543,1677,1675,1713,1540,504,507,502,420,567,466,527,462,41.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
1,14:00:24.216,35477,37345,36602,36242,36194,962,1014,1007,1000,998,2494,1542,1677,1675,1714,1536,504,506,502,420,568,470,530,460,41.0
2,14:00:30.965,35504,37242,36457,36288,36411,963,1016,1008,1000,997,2494,1540,1676,1672,1716,1535,505,508,500,420,555,512,530,462,41.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
2,14:02:11.190,35298,37229,36660,36614,36178,962,1015,1005,1000,999,2492,1541,1678,1671,1714,1538,504,504,501,419,570,470,525,464,41.0
3,14:02:15.229,35411,37263,36553,36186,36356,961,1012,1004,1000,997,2496,1542,1677,1673,1716,1540,502,506,501,417,570,469,527,462,41.0
4,14:02:19.244,35426,37406,36536,36398,36443,963,1014,1005,1001,996,2495,1541,1676,1674,1713,1540,504,506,499,420,567,470,529,466,41.0
5,14:02:23.082,35497,37355,36586,36296,36305,961,1015,1003,1000,998,2496,1542,1675,1672,1716,1537,508,509,501,417,566,469,529,463,41.0
6,14:02:27.022,35365,37250,36731,36377,36125,961,1014,1002,998,996,2495,1540,1675,1676,1714,1538,506,506,501,418,569,483,530,461,41.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
13,14:03:02.816,35476,37346,36653,36646,36311,962,1013,1007,1003,998,2495,1541,1676,1673,1713,1539,502,506,498,420,568,465,527,464,41.0
14,14:03:07.420,35398,37385,36511,36252,36314,963,1012,1008,1002,998,2496,1539,1674,1671,1715,1540,506,509,501,420,570,467,530,460,41.0
15,14:03:11.685,35408,37278,36565,36525,36432,962,1013,1007,1001,996,2493,1541,1676,1674,1715,1539,503,508,501,420,570,513,528,463,41.0
16,14:03:18.602,35419,37209,36669,36321,36259,962,1012,1008,1001,997,2498,1541,1676,1671,1714,1539,503,505,499,420,561,470,531,464,41.0
17,14:03:22.682,35328,37533,36610,36521,36332,962,1012,1004,1001,995,2494,1544,1673,1673,1714,1541,503,508,502,417,569,467,527,462,41.0
18,14:03:27.183,35397,37448,36685,36331,36492,963,1013,1003,1002,998,2497,1542,1678,1673,1715,1538,503,509,498,424,568,467,525,461,41.0
19,14:03:31.161,35479,37398,36711,36405,36443,961,1011,1006,1001,996,2496,1542,1675,1671,1715,1538,505,511,503,421,568,510,528,463,41.0
20,14:03:37.702,35477,37438,36736,36307,36370,963,1015,1004,1000,998,2492,1541,1674,1673,1717,1537,503,505,503,420,555,470,528,462,41.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
1,14:39:25.869,34721,37266,36512,36484,36368,961,1011,1006,1002,999,2495,1543,1677,1676,1713,1541,502,507,500,419,530,468,531,461,39.0
2,14:39:29.932,34918,37460,36311,36394,36008,963,1013,1004,1001,998,2496,1540,1676,1676,1715,1539,501,506,499,418,571,472,526,464,39.0
3,14:39:34.189,34960,37186,36335,36377,36096,963,1015,1004,1000,996,2493,1540,1677,1677,1715,1538,503,507,499,419,570,471,529,462,39.0
4,14:39:38.189,34983,37349,36510,36271,36348,962,1014,1003,1000,997,2497,1543,1674,1675,1714,1540,505,508,503,417,566,470,526,460,39.0
5,14:39:42.107,35141,37195,36391,36531,36229,961,1012,1005,999,996,2493,1541,1676,1674,1714,1539,502,507,503,420,569,469,530,463,39.0
6,14:39:48.981,35020,37353,36270,36335,36235,961,1013,1004,1000,996,2494,1541,1674,1672,1713,1538,503,508,501,419,590,469,527,464,39.0
7,14:39:55.848,35145,37473,36293,36323,36235,962,1014,1004,1000,997,2495,1542,1677,1673,1714,1538,505,505,503,419,587,466,525,463,39.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
4,14:40:36.192,34986,37316,36565,36711,36191,962,1013,1003,999,996,2497,1542,1676,1672,1717,1539,505,506,499,418,572,468,527,463,39.0
5,14:40:40.308,35130,37128,36476,36400,36337,961,1013,1003,1002,998,2494,1542,1675,1671,1714,1542,505,506,498,416,571,466,527,463,39.0
6,14:40:47.127,35034,37233,36747,36463,36217,964,1014,1004,1002,998,2493,1541,1674,1671,1715,1539,503,507,503,419,551,469,528,464,39.0
7,14:40:51.308,35081,37358,36574,36353,36342,962,1011,1004,1001,998,2496,1542,1676,1674,1712,901,506,506,498,418,568,468,531,465,39.0
8,14:40:55.428,34990,37082,36566,36509,36384,963,1012,1002,1002,997,2495,1543,1675,1673,1713,1539,506,507,501,420,567,500,525,462,39.0
9,14:40:59.428,35171,37178,36568,36369,36421,962,1014,1005,1002,995,2495,1542,1676,1672,1714,1540,504,508,498,421,568,468,526,462,39.0
10,14:41:03.405,35074,37388,36641,36410,36475,964,1012,1004,1001,998,2493,1539,1675,1674,1716,1539,503,509,503,420,569,471,527,460,39.0
11,14:41:09.927,34916,37263,36659,36547,36373,962,1013,1006,1002,998,2494,1541,1676,1671,1715,1538,506,507,500,417,570,467,528,466,39.0
12,14:41:16.689,34933,37159,36511,36504,36201,960,1014,1003,1000,996,2493,1543,1675,1671,1713,1541,501,508,501,420,554,512,525,461,39.0
13,14:41:20.765,34976,37292,36302,36519,36399,961,1014,1003,1003,994,2493,1541,1677,1672,1715,1540,504,505,502,420,570,515,527,463,39.0
14,14:41:25.184,34972,37441,36530,36441,36320,961,1010,1003,1001,996,2493,1539,1678,1672,1715,1539,503,507,503,418,568,469,529,462,39.0
15,14:41:31.868,35109,37443,36367,36445,36328,962,1010,1004,1000,996,2494,1543,1676,1672,1716,1540,506,507,503,416,556,469,525,460,39.0
16,14:41:35.766,35310,37033,36484,36359,36369,962,1014,1002,999,995,2493,1542,1676,1672,1715,1539,503,507,502,420,571,471,526,462,39.0
17,14:41:39.945,35345,37247,36407,36364,36318,961,1012,1006,1001,996,2498,1539,1675,1674,1715,1537,505,506,500,422,571,467,527,463,39.0
18,14:41:45.362,35375,37230,36418,36426,36475,962,1012,1002,998,996,2494,1540,1677,1671,1715,1539,505,506,502,420,571,465,527,462,39.0
19,14:41:52.730,35362,37398,36548,36367,36418,961,1012,1005,1002,995,2494,1544,1678,1671,1716,1539,505,506,503,421,512,466,531,465,39.0
20,14:41:56.930,35353,37430,36529,36499,36442,962,1011,1005,1000,997,2494,1541,1676,1672,1716,1538,505,508,502,420,568,469,528,464,39.0
21,14:42:03.706,35456,37135,36707,36577,36341,962,1012,1004,999,997,2495,1543,1676,1674,1714,1541,506,507,498,416,571,467,527,463,39.0
22,14:42:09.033,35426,36917,36548,36346,36481,960,1013,1002,1000,996,2493,1541,1676,1675,1715,1539,502,507,502,418,571,465,529,465,39.0
23,14:42:13.952,35463,37282,36578,36397,36470,962,1013,1004,1001,997,2494,1542,1675,1675,1714,1536,504,508,498,418,570,513,529,466,39.0
24,14:42:18.188,35282,37544,36335,36493,36419,963,1012,1003,1002,996,2493,1540,1675,1673,1714,1540,505,506,502,421,569,469,524,460,39.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
25,14:42:41.288,35464,37177,36759,36572,36249,962,1014,1006,999,998,2494,1540,1675,1674,1713,1537,504,509,501,420,569,468,526,465,39.0
26,14:42:48.113,35313,37309,36436,36466,36335,961,1012,1005,1002,999,2497,1543,1675,1673,1714,1536,505,507,502,420,511,469,529,463,39.0
27,14:42:52.308,35294,37344,36416,36483,36480,962,1011,1003,999,998,2493,1543,1676,1673,1715,1540,504,507,502,419,570,473,529,463,39.0
28,14:42:56.308,35307,37182,36687,36425,36248,961,1012,1003,1002,999,2494,1540,1675,1674,1713,1542,503,505,502,422,571,467,528,463,39.0
29,14:43:00.629,35468,37049,36571,36302,36299,961,1013,1005,1000,999,2495,1542,1675,1671,1715,1535,506,506,502,419,569,514,527,463,39.0
30,14:43:04.806,35384,37295,36535,36437,36432,963,1012,1003,1001,998,2494,1544,1675,1672,1713,1539,502,505,503,417,570,513,529,461,39.0
31,14:43:11.330,35602,37196,36602,36656,36283,962,1012,1004,1003,997,2493,1541,1676,1674,1715,1537,505,508,500,417,571,466,529,464,39.0
32,14:43:15.477,35372,37225,36539,36352,36353,962,1012,1007,1003,997,2492,1542,1675,1673,1714,1539,504,506,503,420,567,472,528,465,40.0
33,14:43:19.588,35291,37169,36531,36537,36206,961,1013,1005,1002,998,2493,1543,1676,1672,1714,101,503,507,502,421,570,472,527,464,39.0
34,14:43:23.686,35389,37232,36585,36605,36318,962,1015,1005,1002,998,2494,1543,1676,1673,1715,1538,505,508,500,420,570,469,530,461,40.0
35,14:43:27.848,35441,37447,36527,36535,36319,962,1011,1007,1003,998,2496,1542,1675,1671,1714,78,502,506,498,419,570,511,526,462,40.0
36,14:43:31.747,35423,37363,36622,36500,36172,962,1012,1002,1001,997,2495,1543,1676,1672,1716,1539,505,509,502,418,568,470,527,465,40.0
37,14:43:35.809,35358,37248,36738,36322,36361,961,1010,1005,1000,997,2492,1539,1676,1673,1713,1539,505,507,499,421,569,469,529,466,40.0
38,14:43:39.853,35154,37166,36756,36344,36317,963,1013,1005,1001,1000,2492,1541,1675,1673,1715,1538,505,507,500,420,570,466,528,466,40.0
39,14:43:43.928,35375,37251,37041,36286,36270,962,1013,1005,1001,996,2493,1542,1674,1673,1715,1536,504,509,500,418,569,514,529,462,40.0
40,14:43:48.213,35305,37228,36897,36450,36314,961,1012,1003,1000,996,2493,1541,1677,1673,1715,1539,504,508,499,419,568,469,524,463,40.0
41,14:43:57.599,35613,37256,36549,36660,36183,963,1012,1003,1003,997,2496,1542,1677,1672,1715,1537,503,508,502,419,532,467,525,464,40.0
42,14:44:01.948,35269,37219,36567,36243,36426,964,1013,1004,1000,996,2494,1542,1675,1671,1715,1542,502,507,500,420,571,468,525,464,40.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
1,14:50:23.887,35451,37192,36601,36463,36153,962,1011,1006,1001,997,2495,1540,1677,1673,1714,1537,503,507,499,420,591,468,527,460,40.0
2,14:50:28.035,35313,37328,36535,36422,36397,963,1010,1003,998,997,2492,1539,1674,1670,1714,1536,504,506,503,420,569,471,529,463,40.0
3,14:50:32.185,35461,37402,36616,36322,36286,964,1012,1004,1002,998,2496,1544,1675,1672,1716,1536,505,507,502,421,570,469,526,463,40.0
4,14:50:36.245,35513,36983,36443,36403,36304,963,1014,1004,999,995,2492,1543,1675,1675,1714,1539,508,506,503,418,567,469,529,463,40.0
5,14:50:40.368,35346,37334,36432,36289,36402,962,1012,1003,1001,996,2494,1543,1676,1671,1714,1613,505,507,502,418,568,469,527,465,40.0
6,14:50:44.827,35367,37253,36567,36477,36259,963,1013,1002,998,997,2496,1540,1673,1673,1715,1538,504,507,501,418,569,471,528,462,40.0
7,14:50:49.295,35325,37284,36417,36374,36207,963,1012,1004,999,997,2495,1542,1676,1672,1716,1537,505,509,503,418,568,470,527,463,40.0
8,14:50:53.126,35295,37159,36550,36478,36402,961,1012,1008,1000,996,2495,1543,1674,1674,1715,1539,506,506,499,420,566,469,529,464,40.0
9,14:50:57.204,35250,37404,36402,36194,36456,961,1012,1002,998,997,2493,1542,1677,1676,1716,1541,503,508,502,419,568,468,530,463,41.0
10,14:51:01.485,35356,37382,36462,36392,36435,960,1012,1005,1001,996,2495,1544,1676,1675,1716,1540,505,508,501,419,568,467,527,463,41.0
11,14:51:08.267,35594,37304,36707,36501,36233,964,1012,1005,1000,997,2494,1541,1676,1673,1715,1539,501,508,500,417,570,465,526,461,41.0
12,14:51:12.310,35270,37224,36643,36264,36384,962,1013,1004,1000,997,2494,1541,1676,1672,1714,1540,503,505,502,419,568,469,525,463,41.0
13,14:51:16.568,35246,37085,36361,36399,36341,962,1013,1003,999,997,2494,1543,1672,1673,1713,1539,502,507,500,417,568,469,531,462,41.0
14,14:51:20.851,35252,37293,36750,36403,36298,962,1011,1003,1003,998,2493,1544,1676,1672,1714,1540,504,506,501,420,570,468,532,463,41.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
1,14:53:28.370,35569,37405,36652,36578,36412,962,1011,1005,1001,998,2496,1544,1677,1671,1713,1540,503,507,502,418,562,469,529,462,41.0
2,14:53:32.377,35322,37208,36681,36321,36346,962,1011,1003,999,997,2493,1545,1680,1672,1714,1541,501,508,501,419,568,472,530,465,41.0
3,14:53:39.169,35200,37304,36375,36429,36372,962,1012,1003,1000,997,2494,1543,1673,1672,1714,1536,505,508,502,420,528,473,529,466,41.0
4,14:53:43.166,35283,37209,36396,36435,36440,963,1010,1003,1002,997,2493,1543,1675,1672,1715,1541,509,507,502,421,570,472,530,466,41.0
5,14:53:47.184,35288,37219,36554,36311,36418,962,1012,1004,999,995,2493,1541,1674,1673,1714,1521,504,509,502,420,566,466,531,465,41.0
6,14:53:51.244,35391,37181,36611,36311,36271,961,1013,1005,999,996,2493,1539,1675,1670,1716,1502,504,504,501,419,569,471,528,461,41.0
7,14:53:57.904,35281,37352,36583,36463,36361,962,1013,1003,1000,994,2494,1541,1676,1674,1714,1537,504,506,503,420,558,469,532,464,41.0
8,14:54:01.908,35387,37190,36659,36384,36132,963,1013,1003,1002,998,2495,1542,1675,1673,1716,1539,505,508,500,419,568,469,530,465,41.0
9,14:54:05.845,35286,37374,36511,36500,36259,962,1010,1003,1000,997,2495,1541,1676,1675,1715,1539,505,506,500,418,571,511,531,463,41.0
10,14:54:09.966,35260,37427,36429,36208,36456,963,1010,1005,1002,996,2493,1540,1676,1672,1714,79,501,509,502,419,570,465,527,460,41.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
1,14:56:40.624,35563,37169,36644,36321,36157,962,1013,1005,1001,996,2496,1543,1674,1673,1715,1538,505,508,500,421,560,469,528,462,41.0
2,14:56:47.324,35214,37363,36414,36418,36355,963,1014,1004,1000,999,2497,1539,1675,1673,1715,1540,503,507,502,419,553,469,527,462,41.0
